title,company,location,link
[정규직] 소프트웨어 개발 경력사원을 모십니다.,(주)코더블,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38092002&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[씨제스걸리버스튜디오] 각 분야별 신입 및 경력 사원모집,(주)씨제스걸리버스튜디오,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38017120&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"[벤처기업][서울/김천] 웹 개발자, 웹 기획자, 웹 디자이너 채용",인플랩(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38045088&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
Node.js 개발자 신입/경력 정규직 채용,도미토리소프트,세종특별자치시,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38078778&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
IT 개발부 총괄 (부장급),(주)뉴트리션코트,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38071581&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
웹프로그램 및 빅데이터 분석 엔지니어 모집,무진전자,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38097317&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"[코리아IT아카데미대구]WEB/정보처리기사 강사, 국비담당자 모집",(주)코리아아이티아카데미대구,대구,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38078454&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"[알고리즘] 자율주행시스템 개발 신입, 경력 연구원 채용",이인텔리전스(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38050213&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
직군별 [셰프/영양사/경리/디자인/마케터/백엔드] 경력자 모셔염,잇마플(주),경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38052149&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
(주)스타랩스 IT 각 분야별 경력 채용,주식회사 스타랩스,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38035536&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"각 부문별 정규직  채용(Android, 디자이너, 퍼블리셔)",(주)에스와이소프트,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37988484&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"데이터 베이스구축을위한 데이터 수집,활용 가능자",인프라퍼티 리서치,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37965972&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
Machine Vision/AI/Machine Learning/Deep learning,화랑,충남,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38085663&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
2020 상반기 인공지능(AI)·빅데이터 경력직 모집,(주)아이알컴퍼니,부산,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38060116&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
웹개발(HTML&Java·JSP&프론트엔드) 채용,(주)법정문서,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37891303&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
전문연구요원 경력무관 채용 공고(병역특례),(주)인스페이스,대전,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38052866&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"자연어 처리, 기계학습/Spark 관련 전문연구요원 모집",(주)광개토연구소,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38084631&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
(정규직) 기업부설연구소 연구원 채용 - 신입가능,(주)대은계전,제주,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37980552&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
SW(소프트웨어) 계약직/기간제 채용(경력무관),동아대학교산학협력단,부산,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38015972&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
개발자 신입/경력 사원 모집,(주)명성코퍼레이션,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38014433&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"2020년 AI 연구/개발자 신입, 경력 모집",(주)펫나우,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38076056&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
연봉 1억이상 대우/ 백엔드 개발 경력직 채용,(주)리치빔,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38028402&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"[정규직] 웹 개발자 (백/프론트 엔드, 리눅스, 자바스크립트)",(주)카이팜,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38030936&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
2020년 개발자/경영지원 모집 공고,(주)심시스글로벌,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37891601&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
2020년 상반기 분야별 개발자 모집,위즈메이드(주),부산,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38072112&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
2020년 상반기 각 분야별 개발자 모집,위즈메이드(주),부산,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37854980&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
(경력무관) 웹개발 정규직 모집,크레파스솔루션(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38007678&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[국비/노동부지원100%무료IT취업과정]JAVA/자바개발자 취업과정,(주)한국소프트웨어아이엔씨,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37843462&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[오픈소스컨설팅] 각 부문 엔지니어 채용(신입/경력),주식회사 오픈소스컨설팅,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38075781&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[개발부문] 자연어처리 딥러닝 모형개발 정규직/계약직/프리랜서,(주)렉스퍼,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37888672&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[광고사업부 매드잇] 마케팅 데이터 분석가 채용,매드업,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38070539&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
비츠로그룹 경력직(정보분석팀) 모집,(주)비츠로테크,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38012715&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[(주)토니모리] 데이터개발자 경력직 채용,(주)토니모리,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38005292&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
AI 사업본부 연구원/엔지니어 경력직 채용,(주)엠로,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38026289&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[야놀자] SOS유닛 HS실 데이터 분석가,(주)야놀자,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38064810&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
지니언스(주) - [엔드포인트보안연구개발실] 개발자 모집,지니언스(주),경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38047623&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"응용프로그래머 및 머신비전, 알고리즘, 영상처리, AI 개발자",(주)펨트론,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38052209&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[NHN다이퀘스트] 검색서비스 구축 및 WEB 개발자 모집,(주)엔에이치엔다이퀘스트,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38055739&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"기업부설연구소 (응용프로그래머, 영상처리, AI) 전문연구요원",(주)펨트론,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38052217&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"연구소 S/W, H/W 개발자 모집[정규직/병역특례]",㈜엔티렉스,인천,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38002107&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"(경력)웹기반 데이터 수집, 운영 및 관리 개발 담당자 채용",㈜다음소프트,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38054532&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"Data Scientist (교통 및 산업 데이터 분석, 데이터 Biz 모델 발",네이버시스템(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37896731&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
AI 개발자 경력무관 채용(정규직),(주)산엔지니어링,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37963997&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[메가존클라우드] 2020년 상반기 Cloud MSP 부문 채용,메가존(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37747751&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
CAE 엔지니어 정규직 모집,한국이에스아이(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37901608&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
기술연구소 연구원 채용 (병력특례 가능),포미트,부산,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37989084&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"통계/머신러닝/AI 연구, 임베디드(MCU) 하드웨어/펌웨어 개발",이파피루스,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37893888&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
AI 기반 업무자동화(RPA) 구현 신입 개발자 채용,한국스코어링(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38050142&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
데이터 분석가 경력가 채용,(주)오픈메이트,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37970308&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
개발팀(기술연구소) 채용,(주)유니콤넷,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38084503&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[이노그리드] 클라우드 솔루션 개발 경력자 채용,(주)이노그리드,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38047763&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[이노그리드] 클라우드 솔루션 기술지원 채용,(주)이노그리드,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38062821&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[신입/경력] 영상 솔루션 및 딥러닝 소프트웨어 연구개발,(주)누리콘,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38062343&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"[JLK] 프론트엔드, 백앤드, 풀스택 개발자 채용",(주)제이엘케이인스펙션,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38069114&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[티몬] Data Scientist,(주)티몬,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37996745&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
(주)카비 상반기 연구소 인재 채용 (전문연구요원 지원가능),(주)카비,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37844543&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
인공지능(AI) 전문기업 솔트룩스 - 데이터사이언티스트,㈜솔트룩스,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37954650&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
응용프로그램개발  신입 모집,라온엑스솔루션즈(주),경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37906181&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[국비 무료] 스마트IT 전문인력 교육생 모집,(학)경남대학교산학협력단,경남,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38073811&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
(전액무료)자바프레임워크 응용SW개발자 취업연계과정,지스펙(주),서울전체,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37902978&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
기술연구소 SW(소프트웨어) 채용(정규직),㈜퓨처로봇,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38063314&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
데이터팀 Data Scientist (데이터 과학자) 경력직 채용,번개장터(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38040489&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[본사] 데이터분석팀 데이터분석가 경력 모집,트리노드 주식회사,부산,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38083064&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
(재)한국통계정보원 통계·정보화 경력인력 모집,(재)한국통계정보원,대전,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37908503&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"풀 스택 개발자(MERN  Stack) [경력,신입]",더 에이치알더(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38091483&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[분당/정자역] AI기반 시계열 데이터 분석 스타트업 채용 공고,(주)인이지,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38076639&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
Spring framework 관련 개발자 모집,(주)엣데이터,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38054646&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"딥러닝 기반 S/W 개발자 채용(팀장급,사원)",(주)딥인스펙션,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38078880&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
기술연구소 개발자 인재 채용,(주)아이와즈,대전,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38064695&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
JAVA//JSP 개발자(경력및신입) 정규직을 모십니다..,(주)올원,대전,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38015210&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
AI LAB 수석연구원(팀장급) 모집,주식회사 공팔리터,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38095633&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[바이애틱] IT 개발 직군 채용,(주)바이애틱,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38022864&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
Cloud 엔지니어 경력 3년 이상,굿어스데이터(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38077649&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[KSTEC] 2020년 신입 및 경력 채용 (SW개발자),지식시스템㈜ KSTEC Inc.,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38061910&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[메디컬아이피] 딥러닝 연구개발자 모집,메디컬아이피 주식회사,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38051461&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
인공지능(AI)·빅데이터 정규직 - 경력,(주)오픈이노베이션랩,대전,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38064850&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[한국축산데이터] AI(CV) 연구원 모집 (전문연구요원 가능),한국축산데이터(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37854192&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
인공지능 전문기업 마인즈랩 AI Scientist 모집,(주)마인즈랩,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37884144&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
호두잉글리시 상반기 각 부문 경력 채용,(주)호두랩스,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38018103&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[포티투마루] 인공지능 QA개발(머신러닝/검색/SW엔지니어) 채용,주식회사 포티투마루,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37954127&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
인공지능 전문기업 마인즈랩 병역특례 모집(현역/보충역),(주)마인즈랩,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38044584&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
(경력) 플랫폼 엔지니어링팀 클라우드 솔루션 개발자,오케스트로(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37916874&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[포티투마루] 인공지능 서비스 신입/경력 기획자 모집,주식회사 포티투마루,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38027881&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[수시] ZUM 데이터 엔지니어 (경력),줌인터넷(주),서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38089203&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[오픈서베이] 데이터 애널리스트 (전문연구요원/병역특례) 채용,오픈서베이,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38087805&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
(주)넥스트케이 딥 러닝 연구원 모집,(주)넥스트케이,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37931739&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[텐일레븐] 신입/경력 개발자 채용(전문연구요원 가능),(주)텐일레븐,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37926498&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
㈜노벨알엔디 각 부문 경력 개발자 채용,주식회사 노벨알엔디,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38073180&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[Sr.Specialist] 예측마케팅 (Marketing Data Engineer),유한책임회사딜리버리히어로코리아,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38083226&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"하이테크타운 벤처 개발팀(백엔드,프론트엔드,IoT) 채용",스마트선박벤처기술,울산,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38014606&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[여기어때] 데이터 엔지니어 (DBA/DW구축) 채용,(주)여기어때컴퍼니,서울,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38053756&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
RTL 및 ASIC 설계 엔지니어(딥러닝 하드웨어 프로세서 개발),(주)딥엑스,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38094133&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
딥러닝 기반 모션 캡처 기술 연구 개발자(AI Engineer)를 모집합,주식회사 인공지능연구원,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37926183&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
딥러닝 알고리즘 및 응용 Engineer,(주)딥엑스,경기,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38094138&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
